coupling,correction,observable,h,difference,predicted_h2_coefficient,drift_coefficient,cross_coefficient,weight_coefficient,residual,score_mse_proxy,potential_variance
positive,none,x2,0.015625,0.0003538571997803164,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-2.0028045742420003e-06,0.25249374422048154,1.2828469849838002
positive,none,sin,0.015625,5.4223055122037955e-05,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,3.0829353784413507e-07,0.25249374422048154,1.2828469849838002
positive,none,x,0.0078125,4.515649429537305e-05,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-5.13248302631345e-08,0.25249374422048154,1.2828469849838002
positive,none,x2,0.0078125,8.871091353235272e-05,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-2.540875562868748e-07,0.25249374422048154,1.2828469849838002
positive,none,sin,0.0078125,1.3517772059379318e-05,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,3.908166333086319e-08,0.25249374422048154,1.2828469849838002
positive,none,x,0.00390625,1.1295480857376194e-05,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-6.4739240328518796e-09,0.25249374422048154,1.2828469849838002
positive,none,x2,0.00390625,2.2209255951644025e-05,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-3.199432051587399e-08,0.25249374422048154,1.2828469849838002
positive,none,sin,0.00390625,3.374592045968239e-06,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,4.919446956125043e-09,0.25249374422048154,1.2828469849838002
positive,none,x,0.001953125,2.8246758161931673e-06,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-8.12879159094261e-10,0.25249374422048154,1.2828469849838002
positive,none,x2,0.001953125,5.556298698028428e-06,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-4.013870011546757e-09,0.25249374422048154,1.2828469849838002
positive,none,sin,0.001953125,8.430352261834528e-07,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,6.170764304243938e-10,0.25249374422048154,1.2828469849838002
positive,none,x,0.0009765625,7.062703367699541e-07,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-1.0183706811129655e-10,0.25249374422048154,1.2828469849838002
positive,none,x2,0.0009765625,1.3895754973347607e-06,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-5.02644675232954e-10,0.25249374422048154,1.2828469849838002
positive,none,sin,0.0009765625,2.106818062785898e-07,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,7.72688403326791e-11,0.25249374422048154,1.2828469849838002
positive,none,x,0.00048828125,1.7658029954903398e-07,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-1.2743910482367836e-11,0.25249374422048154,1.2828469849838002
positive,none,x2,0.00048828125,3.4745664834190393e-07,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-6.288716059448782e-11,0.25249374422048154,1.2828469849838002
positive,none,sin,0.00048828125,5.2660801386217315e-08,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,9.667026653037645e-12,0.25249374422048154,1.2828469849838002
positive,none,x,0.000244140625,4.414666698870917e-08,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-1.593876169916061e-12,0.25249374422048154,1.2828469849838002
positive,none,x2,0.000244140625,8.687201935586586e-08,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-7.864519758744797e-12,0.25249374422048154,1.2828469849838002
positive,none,sin,0.000244140625,1.3163992562681415e-08,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,1.208972790345319e-12,0.25249374422048154,1.2828469849838002
positive,none,x,0.0001220703125,1.103686586567676e-08,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-1.9935054301249342e-13,0.25249374422048154,1.2828469849838002
positive,none,x2,0.0001220703125,2.1718987719410165e-08,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-9.832494959855483e-13,0.25249374422048154,1.2828469849838002
positive,none,sin,0.0001220703125,3.290847039316702e-09,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,1.5114184393484594e-13,0.25249374422048154,1.2828469849838002
positive,none,x,6.103515625e-05,2.75924127990379e-09,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-2.5024151152751107e-14,0.25249374422048154,1.2828469849838002
positive,none,x2,6.103515625e-05,5.4298703311417285e-09,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-1.2241108480930092e-13,0.25249374422048154,1.2828469849838002
positive,none,sin,6.103515625e-05,8.226928582821813e-10,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,1.8883913989468195e-14,0.25249374422048154,1.2828469849838002
positive,none,x,3.0517578125e-05,6.898136506450214e-10,0.7406849085544233,0.0,0.511158485028808,0.22952642352561528,-2.9253687143123072e-15,0.25249374422048154,1.2828469849838002
positive,none,x2,3.0517578125e-05,1.3574830148854744e-09,1.4576025778362711,0.25249374422048154,0.796160471361407,0.40894836225438264,-1.5170671160035555e-14,0.25249374422048154,1.2828469849838002
positive,none,sin,3.0517578125e-05,2.0567092473555704e-10,0.2208348634488579,-0.06243219232540233,0.13285620089068043,0.15041085488357978,2.4311435090776635e-15,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.0625,0.0019783360540225337,0.511158485028808,0.0,0.511158485028808,0.0,-1.8376778121247626e-05,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.0625,0.004006234842186318,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-9.007068743043401e-05,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.0625,0.0002953157790416827,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,2.022199558356514e-05,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.03125,0.0004967570857863923,0.511158485028808,0.0,0.511158485028808,0.0,-2.4211222495529924e-06,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.03125,0.0010122205381808413,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-1.185584422334668e-05,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.03125,7.139078880047389e-05,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,2.6173429359444992e-06,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.015625,0.00012448435729345286,0.511158485028808,0.0,0.511158485028808,0.0,-3.1019471553346686e-07,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.015625,0.0002545001981064665,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-1.5188974945804933e-06,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.015625,1.7526178510529622e-05,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,3.328170443972737e-07,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.0078125,3.1159398489077894e-05,0.511158485028808,0.0,0.511158485028808,0.0,-3.9239513168688365e-08,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.0078125,6.381261872179245e-05,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-1.9215517846930482e-07,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.0078125,4.340297173055507e-06,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,4.195680652242027e-08,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.00390625,7.79472571876827e-06,0.511158485028808,0.0,0.511158485028808,0.0,-4.933781793376146e-09,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.00390625,1.5977031243563644e-05,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-2.4162231501793772e-08,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.00390625,1.0798519103905058e-06,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,5.266818757234e-09,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.001953125,1.9492963571621225e-06,0.511158485028808,0.0,0.511158485028808,0.0,-6.185179782889431e-10,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.001953125,3.997269178102059e-06,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-3.0291906643008565e-09,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.001953125,2.6930601548791344e-07,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,6.597425795955004e-10,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.0009765625,4.874012921041171e-07,0.511158485028808,0.0,0.511158485028808,0.0,-7.742668098576138e-11,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.0009765625,9.996953871382885e-07,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-3.792050533013304e-10,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.0009765625,6.724412299208282e-08,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,8.255476500333676e-11,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.00048828125,1.2185999442859696e-07,0.511158485028808,0.0,0.511158485028808,0.0,-9.685267678750066e-12,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.00048828125,2.499712126180498e-07,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-4.743542984769093e-11,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.00048828125,1.680071676224415e-08,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,1.0324705474278678e-11,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.000244140625,3.0466208666979355e-08,0.511158485028808,0.0,0.511158485028808,0.0,-1.2112570895729427e-12,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.000244140625,6.24987299691071e-08,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-5.9320428672637964e-12,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.000244140625,4.198888958750757e-09,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,1.2909445582893518e-12,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,0.0001220703125,7.616703601165398e-09,0.511158485028808,0.0,0.511158485028808,0.0,-1.513798518343643e-13,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,0.0001220703125,1.5625424065746074e-08,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-7.414372475175758e-13,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,0.0001220703125,1.049560938159999e-09,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,1.614346118821105e-13,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,6.103515625e-05,1.9041948018383437e-09,0.511158485028808,0.0,0.511158485028808,0.0,-1.8943415964347788e-14,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,6.103515625e-05,3.90644849801447e-09,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-9.287773392811841e-14,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,6.103515625e-05,2.62370070114315e-10,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,2.019422728577322e-14,0.25249374422048154,1.2828469849838002
positive,exact_variance,x,3.0517578125e-05,4.760510319279376e-10,0.511158485028808,0.0,0.511158485028808,0.0,-2.404385639374118e-15,0.25249374422048154,1.2828469849838002
positive,exact_variance,x2,3.0517578125e-05,9.766243369568883e-10,1.0486542155818885,0.25249374422048154,0.796160471361407,0.0,-1.100698021115288e-14,0.25249374422048154,1.2828469849838002
positive,exact_variance,sin,3.0517578125e-05,6.559003340456115e-11,0.0704240085652781,-0.06243219232540233,0.13285620089068043,0.0,2.5644328038445176e-15,0.25249374422048154,1.2828469849838002
negative,none,x,0.0625,-0.0011361469634756372,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-1.0611062429429462e-05,0.25249374422048154,1.2828469849838002
negative,none,x2,0.0625,-0.0005783150347506982,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-2.6588096780037025e-05,0.25249374422048154,1.2828469849838002
negative,none,sin,0.0625,-0.0002126623410064199,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-2.3538820838575852e-05,0.25249374422048154,1.2828469849838002
negative,none,x,0.03125,-0.00028259279953785077,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-1.2088242762988474e-06,0.25249374422048154,1.2828469849838002
negative,none,x2,0.03125,-0.00014115607232967342,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-3.2243378370081194e-06,0.25249374422048154,1.2828469849838002
negative,none,sin,0.03125,-5.0164070419023155e-05,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-2.8831903770621433e-06,0.25249374422048154,1.2828469849838002
negative,none,x,0.015625,-7.048983181029422e-05,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-1.4383799490624285e-07,0.25249374422048154,1.2828469849838002
negative,none,x2,0.015625,-3.4879620185002125e-05,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-3.966865618357994e-07,0.25249374422048154,1.2828469849838002
negative,none,sin,0.015625,-1.2177068349383813e-05,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-3.5684833889355997e-07,0.25249374422048154,1.2828469849838002
negative,none,x,0.0078125,-1.760402684286566e-05,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-1.7528389018665858e-08,0.25249374422048154,1.2828469849838002
negative,none,x2,0.0078125,-8.669917429537932e-06,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-4.9184023746350855e-08,0.25249374422048154,1.2828469849838002
negative,none,sin,0.0078125,-2.9994435173374967e-06,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-4.43885147149335e-08,0.25249374422048154,1.2828469849838002
negative,none,x,0.00390625,-4.39878753849543e-06,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-2.162925033681243e-09,0.25249374422048154,1.2828469849838002
negative,none,x2,0.00390625,-2.1613061040870463e-06,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-6.122752639150927e-09,0.25249374422048154,1.2828469849838002
negative,none,sin,0.00390625,-7.442988526618066e-07,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-5.53510200616582e-09,0.25249374422048154,1.2828469849838002
negative,none,x,0.001953125,-1.099424764117174e-06,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-2.6861075173673993e-10,0.25249374422048154,1.2828469849838002
negative,none,x2,0.001953125,-5.395595998880509e-07,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-7.637620260770769e-10,0.25249374422048154,1.2828469849838002
negative,none,sin,0.001953125,-1.8538198814921358e-07,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-6.910504853033834e-10,0.25249374422048154,1.2828469849838002
negative,none,x,0.0009765625,-2.7482250503085837e-07,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-3.34666894990671e-11,0.25249374422048154,1.2828469849838002
negative,none,x2,0.0009765625,-1.3479433058627421e-07,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-9.537112078075497e-11,0.25249374422048154,1.2828469849838002
negative,none,sin,0.0009765625,-4.6259063468667705e-08,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-8.632905269015488e-11,0.25249374422048154,1.2828469849838002
negative,none,x,0.00048828125,-6.870143604009726e-08,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-4.176454757438702e-12,0.25249374422048154,1.2828469849838002
negative,none,x2,0.00048828125,-3.3686655021014644e-08,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-1.1915154641279606e-11,0.25249374422048154,1.2828469849838002
negative,none,sin,0.00048828125,-1.1553971446254252e-08,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-1.078784225986448e-11,0.25249374422048154,1.2828469849838002
negative,none,x,0.000244140625,-1.7174836663969018e-08,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-5.217676340613471e-13,0.25249374422048154,1.2828469849838002
negative,none,x2,0.000244140625,-8.420173891465765e-09,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-1.4889248724241726e-12,0.25249374422048154,1.2828469849838002
negative,none,sin,0.000244140625,-2.887144190388824e-09,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-1.3482893902270955e-12,0.25249374422048154,1.2828469849838002
negative,none,x,0.0001220703125,-4.293643940389558e-09,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-6.521630581860884e-14,0.25249374422048154,1.2828469849838002
negative,none,x2,0.0001220703125,-2.104857399487514e-09,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-1.861578391788669e-13,0.25249374422048154,1.2828469849838002
negative,none,sin,0.0001220703125,-7.216174879864923e-10,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-1.6851273684305948e-13,0.25249374422048154,1.2828469849838002
negative,none,x,6.103515625e-05,-1.0734028110803706e-09,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-8.130059435849495e-15,0.25249374422048154,1.2828469849838002
negative,none,x2,6.103515625e-05,-5.261913127441176e-10,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-2.3502332033744728e-14,0.25249374422048154,1.2828469849838002
negative,none,sin,6.103515625e-05,-1.8038320837021615e-10,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-2.0964557803847823e-14,0.25249374422048154,1.2828469849838002
negative,none,x,3.0517578125e-05,-2.683496758137949e-10,-0.28813719066782917,0.0,-0.5176636141934444,0.22952642352561528,-1.0055585611841039e-15,0.25249374422048154,1.2828469849838002
negative,none,x2,3.0517578125e-05,-1.3154433098350182e-10,-0.14124209612048927,0.25249374422048154,-0.8026842025953534,0.40894836225438264,-2.378380480866939e-15,0.25249374422048154,1.2828469849838002
negative,none,sin,3.0517578125e-05,-4.509320694623398e-11,-0.048415621162968075,-0.06243219232540233,-0.13639428372114554,0.15041085488357978,-2.6459931309006524e-15,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.0625,-0.0020247671088144403,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-2.64361587129806e-06,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.0625,-0.002137881132783015,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,1.130034524382843e-05,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.0625,-0.0007989525936640818,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-2.2286671607254236e-05,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.03125,-0.0005058400032334487,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-3.0912999766311965e-07,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.03125,-0.0005361226323847834,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,1.1727371219274292e-06,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.03125,-0.00019688664432787606,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-2.7201638136691735e-06,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.015625,-0.00012642009866314918,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-3.7380354202791065e-08,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.015625,-0.00013419215488341685,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,1.3168749326086348e-07,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.015625,-4.887758106358886e-05,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-3.3596093503713827e-07,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.0078125,-3.160027583654079e-05,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-4.596259304194105e-09,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.0078125,-3.356542907106963e-05,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,1.5531523099797633e-08,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.0078125,-1.2177147925840348e-05,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-4.1742893702417756e-08,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.00390625,-7.899489741836074e-06,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-5.698475269248353e-10,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.00390625,-8.393356737190771e-06,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,1.8834113515855884e-09,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.00390625,-3.039053403985914e-06,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-5.202145951431471e-09,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.001953125,-1.974800914461561e-06,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-7.09408842734342e-11,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.001953125,-2.0985782358540206e-06,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,2.3180128156864534e-10,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.001953125,-7.591121021222058e-07,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-6.492876135851648e-10,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.0009765625,-4.936913430286793e-07,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-8.849634357497957e-12,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.0009765625,-5.246737604380769e-07,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,2.8748845820411848e-11,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.0009765625,-1.8969680332103778e-07,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-8.109969388261511e-11,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.00048828125,-1.234217282819472e-07,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-1.10493336673528e-12,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.00048828125,-1.3117204789026005e-07,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,3.5794307142810534e-12,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.00048828125,-4.741405945640764e-08,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-1.0133549618851862e-11,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.000244140625,-3.085529398649811e-08,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-1.3814935299606615e-13,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.000244140625,-3.279346061368926e-08,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,4.462165543192376e-13,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.000244140625,-1.1852247960852935e-08,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-1.2664841557375837e-12,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,0.0001220703125,-7.71380620490092e-09,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-1.7245614640479725e-14,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,0.0001220703125,-8.198420831107e-09,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,5.5876453894857796e-14,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,0.0001220703125,-2.962903700165498e-09,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-1.5833099119846422e-13,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,6.103515625e-05,-1.9284494001681196e-09,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-2.1603465499086905e-15,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,6.103515625e-05,-2.0496120356483516e-09,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,7.141241872269736e-15,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,6.103515625e-05,-7.407061075603849e-10,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-1.9765266810057012e-14,0.25249374422048154,1.2828469849838002
negative,exact_variance,x,3.0517578125e-05,-4.821118504416688e-10,-0.5176636141934444,0.0,-0.5176636141934444,0.0,-4.048627639585217e-17,0.25249374422048154,1.2828469849838002
negative,exact_variance,x2,3.0517578125e-05,-5.124036750459027e-10,-0.5501904583748719,0.25249374422048154,-0.8026842025953534,0.0,1.1191766532923402e-15,0.25249374422048154,1.2828469849838002
negative,exact_variance,sin,3.0517578125e-05,-1.851739872549274e-10,-0.19882647604654785,-0.06243219232540233,-0.13639428372114554,0.0,-2.4016815336842074e-15,0.25249374422048154,1.2828469849838002
